Time,Rainfall,Soil_Moisture1,Soil_Moisture2,Soil_Moisture3,Depth (cm)
08-07-2013 19:00,0,0.5116,0.6021,0.5483,60
08-07-2013 20:00,0,0.5114,0.6017,0.5481,60
08-07-2013 21:00,0,0.5113,0.6017,0.5479,60
08-07-2013 22:00,0,0.5113,0.6015,0.5477,60
08-07-2013 23:00,0,0.5108,0.6015,0.5474,60
09-07-2013 0:00,0,0.5104,0.6012,0.5473,60
09-07-2013 1:00,0,0.5099,0.6012,0.5471,60
09-07-2013 2:00,0,0.5099,0.6009,0.5472,60
09-07-2013 3:00,0,0.5101,0.6009,0.5472,60
09-07-2013 4:00,0,0.51,0.6007,0.5472,60
09-07-2013 5:00,0,0.51,0.6007,0.5472,60
09-07-2013 6:00,0,0.5098,0.6005,0.547,60
09-07-2013 7:00,0,0.5096,0.6005,0.5471,60
09-07-2013 8:00,0,0.5095,0.6003,0.5471,60
09-07-2013 9:00,0,0.5094,0.6003,0.547,60
09-07-2013 10:00,0,0.5093,0.6003,0.5471,60
09-07-2013 11:00,0,0.5094,0.6003,0.5472,60
09-07-2013 12:00,0,0.5095,0.6002,0.5472,60
09-07-2013 13:00,0,0.5095,0.6002,0.5473,60
09-07-2013 14:00,0,0.5096,0.6002,0.5474,60
09-07-2013 15:00,0,0.5098,0.6002,0.5475,60
09-07-2013 16:00,0,0.5103,0.6,0.5475,60
09-07-2013 17:00,0,0.5107,0.6,0.5476,60
09-07-2013 18:00,0,0.5104,0.6,0.5475,60
09-07-2013 19:00,0,0.5106,0.6,0.5475,60
09-07-2013 20:00,0,0.511,0.6,0.5475,60
09-07-2013 21:00,0,0.5108,0.6,0.5473,60
09-07-2013 22:00,0,0.5105,0.6004,0.5471,60
09-07-2013 23:00,0,0.5101,0.6004,0.5469,60
10-07-2013 0:00,0,0.5099,0.6019,0.5468,60
10-07-2013 1:00,0,0.5098,0.6019,0.5467,60
10-07-2013 2:00,0,0.5098,0.6025,0.5467,60
10-07-2013 3:00,0,0.5096,0.6025,0.5467,60
10-07-2013 4:00,0,0.5096,0.6026,0.5467,60
10-07-2013 5:00,0,0.5096,0.6026,0.5467,60
10-07-2013 6:00,0,0.5096,0.6025,0.5467,60
10-07-2013 7:00,0,0.5096,0.6025,0.5467,60
10-07-2013 8:00,0,0.5096,0.6024,0.5467,60
10-07-2013 9:00,0,0.5096,0.6024,0.5467,60
10-07-2013 10:00,0,0.5095,0.6022,0.5467,60
10-07-2013 11:00,0,0.5095,0.6022,0.5467,60
10-07-2013 12:00,0,0.5095,0.602,0.5467,60
10-07-2013 13:00,0,0.5095,0.602,0.5467,60
10-07-2013 14:00,0,0.5095,0.6016,0.5467,60
10-07-2013 15:00,0,0.5104,0.6016,0.5468,60
10-07-2013 16:00,0,0.5107,0.601,0.547,60
10-07-2013 17:00,0,0.511,0.601,0.5471,60
10-07-2013 18:00,0,0.5111,0.6003,0.5469,60
10-07-2013 19:00,0,0.5111,0.6003,0.5467,60
10-07-2013 20:00,0,0.511,0.5999,0.5467,60
10-07-2013 21:00,0,0.511,0.5999,0.5465,60
10-07-2013 22:00,0,0.5107,0.5994,0.5462,60
10-07-2013 23:00,0,0.51,0.5994,0.546,60
11-07-2013 0:00,0,0.5095,0.5992,0.5458,60
11-07-2013 1:00,0,0.5092,0.5992,0.5457,60
11-07-2013 2:00,0,0.509,0.599,0.5456,60
11-07-2013 3:00,0.2,0.5088,0.599,0.5455,60
11-07-2013 4:00,0.2,0.5086,0.5989,0.5454,60
11-07-2013 5:00,0,0.5085,0.5989,0.5454,60
11-07-2013 6:00,0,0.5085,0.5986,0.5454,60
11-07-2013 7:00,0.2,0.5084,0.5986,0.5454,60
11-07-2013 8:00,0.2,0.5082,0.5985,0.5454,60
11-07-2013 9:00,0,0.5082,0.5985,0.5454,60
11-07-2013 10:00,0,0.5081,0.5984,0.5454,60
11-07-2013 11:00,0.2,0.5081,0.5984,0.5455,60
11-07-2013 12:00,1,0.5081,0.5983,0.5455,60
11-07-2013 13:00,0.2,0.5081,0.5983,0.5455,60
11-07-2013 14:00,0,0.5094,0.5982,0.5456,60
11-07-2013 15:00,0.2,0.5104,0.5982,0.5459,60
11-07-2013 16:00,0,0.5107,0.5982,0.5462,60
11-07-2013 17:00,2.4,0.5108,0.5982,0.5465,60
11-07-2013 18:00,2.6,0.5109,0.5982,0.5465,60
11-07-2013 19:00,0,0.5109,0.5982,0.5463,60
11-07-2013 20:00,0,0.5108,0.5982,0.5462,60
11-07-2013 21:00,0,0.5109,0.5982,0.5461,60
11-07-2013 22:00,0,0.5106,0.5985,0.5458,60
11-07-2013 23:00,0,0.51,0.5985,0.5456,60
12-07-2013 0:00,0,0.5094,0.6001,0.5453,60
12-07-2013 1:00,0,0.509,0.6001,0.5451,60
12-07-2013 2:00,0,0.5087,0.6007,0.5449,60
12-07-2013 3:00,0,0.5086,0.6007,0.5448,60
12-07-2013 4:00,0,0.5083,0.6007,0.5448,60
12-07-2013 5:00,0,0.5082,0.6007,0.5447,60
12-07-2013 6:00,0,0.5081,0.6007,0.5447,60
12-07-2013 7:00,0,0.5081,0.6007,0.5448,60
12-07-2013 8:00,0,0.508,0.6006,0.5447,60
12-07-2013 9:00,0,0.5079,0.6006,0.5447,60
12-07-2013 10:00,0.2,0.5079,0.6004,0.5448,60
12-07-2013 11:00,0.2,0.5078,0.6004,0.5448,60
12-07-2013 12:00,0,0.5079,0.6002,0.5448,60
12-07-2013 13:00,0,0.5078,0.6002,0.5448,60
12-07-2013 14:00,0,0.5091,0.5998,0.545,60
12-07-2013 15:00,0,0.5101,0.5998,0.5453,60
12-07-2013 16:00,0,0.5104,0.5992,0.5457,60
12-07-2013 17:00,0,0.5104,0.5992,0.5458,60
12-07-2013 18:00,0,0.5104,0.5985,0.5458,60
12-07-2013 19:00,0,0.5104,0.5985,0.5456,60
12-07-2013 20:00,0,0.5104,0.5982,0.5454,60
12-07-2013 21:00,0,0.5104,0.5982,0.5452,60
12-07-2013 22:00,0,0.5102,0.5979,0.5451,60
12-07-2013 23:00,0,0.5097,0.5979,0.5448,60
13-07-2013 0:00,0,0.5091,0.5975,0.5447,60
13-07-2013 1:00,0,0.5086,0.5975,0.5444,60
13-07-2013 2:00,0,0.5085,0.5973,0.5443,60
13-07-2013 3:00,0,0.5082,0.5973,0.5442,60
13-07-2013 4:00,0,0.5081,0.5971,0.5442,60
13-07-2013 5:00,0,0.5079,0.5971,0.544,60
13-07-2013 6:00,0,0.5079,0.597,0.5441,60
13-07-2013 7:00,0.2,0.5077,0.597,0.5441,60
13-07-2013 8:00,0,0.5077,0.5968,0.5442,60
13-07-2013 9:00,0,0.5077,0.5968,0.5441,60
13-07-2013 10:00,0,0.5077,0.5967,0.5442,60
13-07-2013 11:00,0,0.5076,0.5967,0.5442,60
13-07-2013 12:00,0,0.5075,0.5966,0.5442,60
13-07-2013 13:00,0,0.5076,0.5966,0.5442,60
13-07-2013 14:00,0,0.5088,0.5965,0.5443,60
13-07-2013 15:00,0,0.5097,0.5965,0.5448,60
13-07-2013 16:00,0,0.51,0.5965,0.5452,60
13-07-2013 17:00,0,0.5102,0.5965,0.5453,60
13-07-2013 18:00,0,0.5102,0.5964,0.5452,60
13-07-2013 19:00,0,0.5102,0.5964,0.5449,60
13-07-2013 20:00,0,0.5101,0.5965,0.5448,60
13-07-2013 21:00,0,0.51,0.5965,0.5446,60
13-07-2013 22:00,0,0.5099,0.5969,0.5445,60
13-07-2013 23:00,0,0.5092,0.5969,0.5443,60
14-07-2013 0:00,0,0.5086,0.5985,0.544,60
14-07-2013 1:00,0,0.5083,0.5985,0.5439,60
14-07-2013 2:00,0,0.5081,0.599,0.5437,60
14-07-2013 3:00,0,0.5079,0.599,0.5436,60
14-07-2013 4:00,0,0.5077,0.5991,0.5435,60
14-07-2013 5:00,0,0.5076,0.5991,0.5435,60
14-07-2013 6:00,0,0.5074,0.5989,0.5434,60
14-07-2013 7:00,0,0.5073,0.5989,0.5436,60
14-07-2013 8:00,0,0.5073,0.5988,0.5436,60
14-07-2013 9:00,0,0.5073,0.5988,0.5436,60
14-07-2013 10:00,0,0.5073,0.5986,0.5436,60
14-07-2013 11:00,0,0.5072,0.5986,0.5436,60
14-07-2013 12:00,0,0.5072,0.5985,0.5436,60
14-07-2013 13:00,0,0.5073,0.5985,0.5437,60
14-07-2013 14:00,0,0.5085,0.5982,0.5438,60
14-07-2013 15:00,0,0.5094,0.5982,0.5443,60
14-07-2013 16:00,0,0.5099,0.5975,0.5446,60
14-07-2013 17:00,0,0.5099,0.5975,0.5448,60
14-07-2013 18:00,0,0.5099,0.5969,0.5448,60
14-07-2013 19:00,0,0.5099,0.5969,0.5446,60
14-07-2013 20:00,0,0.5098,0.5966,0.5443,60
14-07-2013 21:00,0,0.5099,0.5966,0.5443,60
14-07-2013 22:00,0,0.5095,0.5964,0.544,60
14-07-2013 23:00,0,0.509,0.5964,0.5439,60
15-07-2013 0:00,0,0.5085,0.5963,0.5436,60
15-07-2013 1:00,0,0.5082,0.5963,0.5434,60
15-07-2013 2:00,0,0.5085,0.5962,0.5434,60
15-07-2013 3:00,0,0.5083,0.5962,0.5434,60
15-07-2013 4:00,0,0.5083,0.5961,0.5434,60
15-07-2013 5:00,0,0.5082,0.5961,0.5434,60
15-07-2013 6:00,0,0.5081,0.5961,0.5434,60
15-07-2013 7:00,0,0.5081,0.5961,0.5435,60
15-07-2013 8:00,0,0.5081,0.5959,0.5436,60
15-07-2013 9:00,0,0.5081,0.5959,0.5437,60
15-07-2013 10:00,0,0.5081,0.5956,0.5437,60
15-07-2013 11:00,0,0.5081,0.5956,0.5438,60
15-07-2013 12:00,0,0.5081,0.5952,0.5439,60
15-07-2013 13:00,0,0.5081,0.5952,0.5439,60
15-07-2013 14:00,0,0.5081,0.595,0.5439,60
15-07-2013 15:00,0,0.5082,0.595,0.5439,60
15-07-2013 16:00,0,0.5085,0.595,0.5441,60
15-07-2013 17:00,0,0.5089,0.595,0.5442,60
15-07-2013 18:00,0,0.509,0.5951,0.5443,60
15-07-2013 19:00,0,0.5092,0.5951,0.5443,60
15-07-2013 20:00,0,0.5091,0.5951,0.5441,60
15-07-2013 21:00,0,0.5093,0.5951,0.5441,60
15-07-2013 22:00,0,0.509,0.5953,0.5439,60
15-07-2013 23:00,0,0.5086,0.5953,0.5438,60
16-07-2013 0:00,0,0.5083,0.5968,0.5437,60
16-07-2013 1:00,0,0.5079,0.5968,0.5436,60
16-07-2013 2:00,0,0.5077,0.5975,0.5434,60
16-07-2013 3:00,0,0.5075,0.5975,0.5434,60
16-07-2013 4:00,0,0.5073,0.5976,0.5434,60
16-07-2013 5:00,0,0.5073,0.5976,0.5434,60
16-07-2013 6:00,0,0.5073,0.5975,0.5434,60
16-07-2013 7:00,0,0.5073,0.5975,0.5434,60
16-07-2013 8:00,0,0.5073,0.5974,0.5434,60
16-07-2013 9:00,0,0.5073,0.5974,0.5434,60
16-07-2013 10:00,0,0.5074,0.5972,0.5434,60
16-07-2013 11:00,0,0.5073,0.5972,0.5434,60
16-07-2013 12:00,0,0.5073,0.5971,0.5435,60
16-07-2013 13:00,0,0.5074,0.5971,0.5435,60
16-07-2013 14:00,0,0.5083,0.5968,0.5436,60
16-07-2013 15:00,0,0.509,0.5968,0.5439,60
16-07-2013 16:00,0,0.5091,0.5961,0.5439,60
16-07-2013 17:00,0,0.5093,0.5961,0.544,60
16-07-2013 18:00,0,0.5095,0.5954,0.544,60
16-07-2013 19:00,0,0.5095,0.5954,0.5439,60
16-07-2013 20:00,0,0.5094,0.5951,0.5437,60
16-07-2013 21:00,0,0.5092,0.5951,0.5434,60
16-07-2013 22:00,0,0.509,0.5949,0.5432,60
16-07-2013 23:00,0,0.5084,0.5949,0.543,60
17-07-2013 0:00,0,0.5081,0.5946,0.5429,60
17-07-2013 1:00,0,0.508,0.5946,0.5429,60
17-07-2013 2:00,0,0.5081,0.5943,0.5429,60
17-07-2013 3:00,0,0.5081,0.5943,0.5429,60
17-07-2013 4:00,0,0.5077,0.5942,0.5429,60
17-07-2013 5:00,0,0.5077,0.5942,0.5429,60
17-07-2013 6:00,0,0.5076,0.594,0.5429,60
17-07-2013 7:00,0,0.5076,0.594,0.543,60
17-07-2013 8:00,0,0.5076,0.594,0.543,60
17-07-2013 9:00,0,0.5076,0.594,0.5431,60
17-07-2013 10:00,0,0.5075,0.5938,0.5431,60
17-07-2013 11:00,0,0.5075,0.5938,0.5432,60
17-07-2013 12:00,0,0.5074,0.5939,0.5431,60
17-07-2013 13:00,0,0.5073,0.5939,0.5431,60
17-07-2013 14:00,0,0.5076,0.5938,0.5432,60
17-07-2013 15:00,0,0.5078,0.5938,0.5433,60
17-07-2013 16:00,0,0.508,0.5938,0.5434,60
17-07-2013 17:00,0,0.5081,0.5938,0.5434,60
17-07-2013 18:00,0,0.5083,0.5936,0.5434,60
17-07-2013 19:00,0,0.5082,0.5936,0.5433,60
17-07-2013 20:00,0,0.5084,0.5937,0.5433,60
17-07-2013 21:00,0,0.5083,0.5937,0.5432,60
17-07-2013 22:00,0,0.5082,0.594,0.543,60
17-07-2013 23:00,0,0.5079,0.594,0.5429,60
18-07-2013 0:00,0,0.5076,0.5957,0.5428,60
18-07-2013 1:00,0,0.5075,0.5957,0.5427,60
18-07-2013 2:00,0,0.5073,0.5963,0.5427,60
18-07-2013 3:00,0,0.5071,0.5963,0.5426,60
18-07-2013 4:00,0.4,0.5068,0.5964,0.5425,60
18-07-2013 5:00,0,0.5065,0.5964,0.5424,60
18-07-2013 6:00,0,0.5064,0.5962,0.5424,60
18-07-2013 7:00,0,0.5064,0.5962,0.5424,60
18-07-2013 8:00,0,0.5064,0.5962,0.5423,60
18-07-2013 9:00,0,0.5063,0.5962,0.5423,60
18-07-2013 10:00,0,0.5062,0.5961,0.5423,60
18-07-2013 11:00,0,0.5061,0.5961,0.5423,60
18-07-2013 12:00,0,0.5061,0.596,0.5423,60
18-07-2013 13:00,0,0.5061,0.596,0.5422,60
18-07-2013 14:00,0,0.5073,0.5957,0.5423,60
18-07-2013 15:00,0,0.5083,0.5957,0.5426,60
18-07-2013 16:00,0,0.5088,0.595,0.5429,60
18-07-2013 17:00,0,0.5089,0.595,0.5431,60
18-07-2013 18:00,0,0.509,0.5944,0.5433,60
18-07-2013 19:00,0,0.509,0.5944,0.543,60
18-07-2013 20:00,0,0.509,0.594,0.543,60
18-07-2013 21:00,0,0.509,0.594,0.5429,60
18-07-2013 22:00,0,0.5088,0.5936,0.5428,60
18-07-2013 23:00,0,0.5081,0.5936,0.5425,60
19-07-2013 0:00,0,0.5074,0.5934,0.5422,60
19-07-2013 1:00,0,0.5071,0.5934,0.5419,60
19-07-2013 2:00,0,0.5068,0.5932,0.5418,60
19-07-2013 3:00,0,0.5066,0.5932,0.5416,60
19-07-2013 4:00,0,0.5065,0.593,0.5415,60
19-07-2013 5:00,0,0.5063,0.593,0.5415,60
19-07-2013 6:00,0,0.5063,0.5929,0.5415,60
19-07-2013 7:00,0,0.5061,0.5929,0.5414,60
19-07-2013 8:00,0,0.506,0.5927,0.5414,60
19-07-2013 9:00,0,0.5059,0.5927,0.5414,60
19-07-2013 10:00,0,0.5059,0.5926,0.5415,60
19-07-2013 11:00,0,0.5059,0.5926,0.5414,60
19-07-2013 12:00,0,0.5059,0.5927,0.5414,60
19-07-2013 13:00,0,0.5059,0.5927,0.5414,60
19-07-2013 14:00,0,0.5072,0.5925,0.5415,60
19-07-2013 15:00,0,0.5082,0.5925,0.5419,60
19-07-2013 16:00,0,0.5086,0.5925,0.5423,60
19-07-2013 17:00,0,0.5088,0.5925,0.5425,60
19-07-2013 18:00,0,0.5089,0.5925,0.5427,60
19-07-2013 19:00,0,0.5087,0.5925,0.5424,60
19-07-2013 20:00,0,0.5086,0.5925,0.5423,60
19-07-2013 21:00,0,0.5086,0.5925,0.5421,60
19-07-2013 22:00,0,0.5082,0.5929,0.5419,60
19-07-2013 23:00,0,0.5077,0.5929,0.5416,60
20-07-2013 0:00,0,0.5073,0.5945,0.5414,60
20-07-2013 1:00,0,0.5069,0.5945,0.5412,60
20-07-2013 2:00,0,0.5068,0.595,0.541,60
20-07-2013 3:00,0,0.5066,0.595,0.541,60
20-07-2013 4:00,0,0.5064,0.5952,0.541,60
20-07-2013 5:00,0,0.5064,0.5952,0.541,60
20-07-2013 6:00,0,0.5062,0.5951,0.5409,60
20-07-2013 7:00,0,0.5063,0.5951,0.541,60
20-07-2013 8:00,0,0.5062,0.5951,0.541,60
20-07-2013 9:00,0,0.5059,0.5951,0.541,60
20-07-2013 10:00,0,0.5058,0.595,0.5409,60
20-07-2013 11:00,0,0.5058,0.595,0.5409,60
20-07-2013 12:00,0,0.5057,0.5948,0.5409,60
20-07-2013 13:00,0,0.5057,0.5948,0.5409,60
20-07-2013 14:00,0,0.5069,0.5946,0.541,60
20-07-2013 15:00,0,0.5079,0.5946,0.5415,60
20-07-2013 16:00,0,0.5082,0.5939,0.5419,60
20-07-2013 17:00,0,0.5083,0.5939,0.542,60
20-07-2013 18:00,0,0.5083,0.5932,0.542,60
20-07-2013 19:00,0,0.5083,0.5932,0.5418,60
20-07-2013 20:00,0,0.5082,0.5929,0.5417,60
20-07-2013 21:00,0,0.5082,0.5929,0.5415,60
20-07-2013 22:00,0,0.5079,0.5927,0.5414,60
20-07-2013 23:00,0,0.5074,0.5927,0.5411,60
21-07-2013 0:00,0,0.5068,0.5923,0.541,60
21-07-2013 1:00,0,0.5065,0.5923,0.5408,60
21-07-2013 2:00,0,0.5064,0.5922,0.5407,60
21-07-2013 3:00,0,0.5062,0.5922,0.5405,60
21-07-2013 4:00,0,0.506,0.592,0.5405,60
21-07-2013 5:00,0,0.5058,0.592,0.5405,60
21-07-2013 6:00,0,0.5057,0.5918,0.5405,60
21-07-2013 7:00,0,0.5056,0.5918,0.5405,60
21-07-2013 8:00,0,0.5056,0.5918,0.5405,60
21-07-2013 9:00,0,0.5055,0.5918,0.5405,60
21-07-2013 10:00,0,0.5054,0.5914,0.5405,60
21-07-2013 11:00,0,0.5054,0.5914,0.5405,60
21-07-2013 12:00,0,0.5053,0.5914,0.5405,60
21-07-2013 13:00,0,0.5053,0.5914,0.5405,60
21-07-2013 14:00,0,0.5066,0.5914,0.5406,60
21-07-2013 15:00,0,0.5077,0.5914,0.541,60
21-07-2013 16:00,0,0.5081,0.5913,0.5413,60
21-07-2013 17:00,0,0.5082,0.5913,0.5416,60
21-07-2013 18:00,0,0.5083,0.5913,0.5417,60
21-07-2013 19:00,0,0.5082,0.5913,0.5416,60
21-07-2013 20:00,0,0.5081,0.5913,0.5415,60
21-07-2013 21:00,0,0.5081,0.5913,0.5414,60
21-07-2013 22:00,0,0.5078,0.5917,0.5411,60
21-07-2013 23:00,0,0.5073,0.5917,0.5409,60
22-07-2013 0:00,0,0.5068,0.5934,0.5406,60
22-07-2013 1:00,0,0.5064,0.5934,0.5404,60
22-07-2013 2:00,0,0.5062,0.5939,0.5403,60
22-07-2013 3:00,0,0.506,0.5939,0.5402,60
22-07-2013 4:00,0,0.5059,0.594,0.5401,60
22-07-2013 5:00,0,0.5058,0.594,0.5401,60
22-07-2013 6:00,0,0.5058,0.594,0.5402,60
22-07-2013 7:00,0,0.5059,0.594,0.5403,60
22-07-2013 8:00,0,0.5058,0.5939,0.5404,60
22-07-2013 9:00,0,0.5059,0.5939,0.5405,60
22-07-2013 10:00,0,0.5062,0.5939,0.5405,60
22-07-2013 11:00,0,0.5062,0.5939,0.5405,60
22-07-2013 12:00,0,0.5064,0.5938,0.5406,60
22-07-2013 13:00,0,0.5064,0.5938,0.5408,60
22-07-2013 14:00,0,0.5065,0.5932,0.5409,60
22-07-2013 15:00,0,0.5065,0.5932,0.5409,60
22-07-2013 16:00,0,0.5069,0.5929,0.5411,60
22-07-2013 17:00,0,0.5071,0.5929,0.5411,60
22-07-2013 18:00,0,0.5071,0.5922,0.5411,60
22-07-2013 19:00,0,0.5072,0.5922,0.541,60
22-07-2013 20:00,0,0.5073,0.5918,0.5412,60
22-07-2013 21:00,0,0.5073,0.5918,0.541,60
22-07-2013 22:00,0,0.5073,0.5914,0.5409,60
22-07-2013 23:00,0,0.5068,0.5914,0.5407,60
23-07-2013 0:00,0,0.5064,0.5911,0.5405,60
23-07-2013 1:00,0,0.5059,0.5911,0.5403,60
23-07-2013 2:00,0,0.5057,0.5911,0.5403,60
23-07-2013 3:00,0,0.5056,0.5911,0.5402,60
23-07-2013 4:00,0,0.5057,0.5909,0.5402,60
23-07-2013 5:00,0,0.5059,0.5909,0.5402,60
23-07-2013 6:00,0,0.5059,0.5907,0.5403,60
23-07-2013 7:00,0,0.506,0.5907,0.5405,60
23-07-2013 8:00,0,0.506,0.5906,0.5405,60
23-07-2013 9:00,0,0.5055,0.5906,0.5404,60
23-07-2013 10:00,0,0.5053,0.5905,0.5403,60
23-07-2013 11:00,0,0.5051,0.5905,0.5402,60
23-07-2013 12:00,0,0.5051,0.5904,0.5401,60
23-07-2013 13:00,0,0.505,0.5904,0.5401,60
23-07-2013 14:00,0,0.5063,0.5904,0.5402,60
23-07-2013 15:00,0,0.5073,0.5904,0.5405,60
23-07-2013 16:00,0,0.5077,0.5904,0.5408,60
23-07-2013 17:00,0,0.5077,0.5904,0.541,60
23-07-2013 18:00,0,0.5078,0.5903,0.5411,60
23-07-2013 19:00,0,0.5078,0.5903,0.541,60
23-07-2013 20:00,0,0.5077,0.5904,0.5408,60
23-07-2013 21:00,0,0.5078,0.5904,0.5407,60
23-07-2013 22:00,0,0.5076,0.5907,0.5406,60
23-07-2013 23:00,0,0.507,0.5907,0.5405,60
24-07-2013 0:00,0,0.5064,0.5925,0.5401,60
24-07-2013 1:00,0,0.5059,0.5925,0.5399,60
24-07-2013 2:00,0,0.5058,0.5929,0.5398,60
24-07-2013 3:00,0,0.5055,0.5929,0.5396,60
24-07-2013 4:00,0,0.5055,0.593,0.5396,60
24-07-2013 5:00,0,0.5053,0.593,0.5396,60
24-07-2013 6:00,0,0.5052,0.593,0.5396,60
24-07-2013 7:00,0,0.5051,0.593,0.5396,60
24-07-2013 8:00,0,0.505,0.593,0.5396,60
24-07-2013 9:00,0,0.505,0.593,0.5396,60
24-07-2013 10:00,0,0.5049,0.5929,0.5396,60
24-07-2013 11:00,0,0.5049,0.5929,0.5396,60
24-07-2013 12:00,0,0.5049,0.5927,0.5396,60
24-07-2013 13:00,0,0.5049,0.5927,0.5397,60
24-07-2013 14:00,0,0.5062,0.5925,0.5399,60
24-07-2013 15:00,0,0.5073,0.5925,0.5401,60
24-07-2013 16:00,0,0.5076,0.5919,0.5406,60
24-07-2013 17:00,0,0.5077,0.5919,0.5408,60
24-07-2013 18:00,0,0.5078,0.5914,0.541,60
24-07-2013 19:00,0,0.5078,0.5914,0.5408,60
24-07-2013 20:00,0,0.5077,0.5912,0.5406,60
24-07-2013 21:00,0,0.5077,0.5912,0.5405,60
24-07-2013 22:00,0,0.5076,0.5907,0.5404,60
24-07-2013 23:00,0,0.5071,0.5907,0.5401,60
25-07-2013 0:00,0,0.5067,0.5908,0.5399,60
25-07-2013 1:00,0,0.5062,0.5908,0.5397,60
25-07-2013 2:00,0,0.5059,0.5907,0.5396,60
25-07-2013 3:00,0,0.5058,0.5907,0.5394,60
25-07-2013 4:00,0,0.5056,0.5907,0.5394,60
25-07-2013 5:00,0,0.5055,0.5907,0.5394,60
25-07-2013 6:00,0,0.5054,0.5907,0.5394,60
25-07-2013 7:00,0,0.5053,0.5907,0.5394,60
25-07-2013 8:00,0,0.5053,0.5907,0.5394,60
25-07-2013 9:00,0,0.5052,0.5907,0.5394,60
25-07-2013 10:00,0,0.5052,0.5905,0.5395,60
25-07-2013 11:00,0,0.5052,0.5905,0.5395,60
25-07-2013 12:00,0,0.5051,0.5905,0.5396,60
25-07-2013 13:00,0,0.5051,0.5905,0.5396,60
25-07-2013 14:00,0,0.5063,0.5905,0.5397,60
25-07-2013 15:00,0,0.5073,0.5905,0.54,60
25-07-2013 16:00,0,0.5077,0.5905,0.5404,60
25-07-2013 17:00,0,0.5077,0.5905,0.5405,60
25-07-2013 18:00,0,0.5078,0.5904,0.5406,60
25-07-2013 19:00,0,0.5077,0.5904,0.5405,60
25-07-2013 20:00,0,0.5077,0.5905,0.5404,60
25-07-2013 21:00,0,0.5077,0.5905,0.5402,60
25-07-2013 22:00,0,0.5075,0.5906,0.54,60
25-07-2013 23:00,0,0.5071,0.5906,0.5399,60
26-07-2013 0:00,0,0.5066,0.5915,0.5396,60
26-07-2013 1:00,0,0.5061,0.5915,0.5396,60
26-07-2013 2:00,0,0.5059,0.5918,0.5393,60
26-07-2013 3:00,0,0.5057,0.5918,0.5393,60
26-07-2013 4:00,0,0.5056,0.5921,0.5392,60
26-07-2013 5:00,0,0.5054,0.5921,0.5391,60
26-07-2013 6:00,0,0.5053,0.5922,0.5391,60
26-07-2013 7:00,0,0.5053,0.5922,0.5392,60
26-07-2013 8:00,0,0.5051,0.5922,0.5392,60
26-07-2013 9:00,0,0.5052,0.5922,0.5393,60
26-07-2013 10:00,0,0.5051,0.5922,0.5393,60
26-07-2013 11:00,0,0.505,0.5922,0.5393,60
26-07-2013 12:00,0,0.505,0.5921,0.5393,60
26-07-2013 13:00,0,0.5055,0.5921,0.5396,60
26-07-2013 14:00,0,0.5064,0.5918,0.5398,60
26-07-2013 15:00,0,0.5068,0.5918,0.54,60
26-07-2013 16:00,0,0.5072,0.5913,0.5402,60
26-07-2013 17:00,0,0.5074,0.5913,0.5404,60
26-07-2013 18:00,0,0.5074,0.5907,0.5404,60
26-07-2013 19:00,0,0.5075,0.5907,0.5402,60
26-07-2013 20:00,0,0.5075,0.5904,0.5402,60
26-07-2013 21:00,0,0.5075,0.5904,0.54,60
26-07-2013 22:00,0,0.5072,0.59,0.5399,60
26-07-2013 23:00,0,0.5068,0.59,0.5396,60
27-07-2013 0:00,0,0.5064,0.5899,0.5395,60
27-07-2013 1:00,0,0.5061,0.5899,0.5393,60
27-07-2013 2:00,0,0.5059,0.5897,0.5393,60
27-07-2013 3:00,0,0.5059,0.5897,0.5393,60
27-07-2013 4:00,0,0.5059,0.5896,0.5392,60
27-07-2013 5:00,0,0.5059,0.5896,0.5393,60
27-07-2013 6:00,0,0.5059,0.5896,0.5394,60
27-07-2013 7:00,0,0.5058,0.5896,0.5394,60
27-07-2013 8:00,0,0.5057,0.5895,0.5395,60
27-07-2013 9:00,0,0.5057,0.5895,0.5396,60
27-07-2013 10:00,0,0.5058,0.5895,0.5396,60
27-07-2013 11:00,0,0.5059,0.5895,0.5396,60
27-07-2013 12:00,0,0.5059,0.5895,0.5397,60
27-07-2013 13:00,0,0.506,0.5895,0.5398,60
27-07-2013 14:00,0,0.5064,0.5894,0.5399,60
27-07-2013 15:00,0,0.5065,0.5894,0.54,60
27-07-2013 16:00,0,0.5066,0.5894,0.54,60
27-07-2013 17:00,0,0.5073,0.5894,0.5402,60
27-07-2013 18:00,0,0.5074,0.5895,0.5402,60
27-07-2013 19:00,0,0.5075,0.5895,0.54,60
27-07-2013 20:00,0,0.5074,0.5896,0.54,60
27-07-2013 21:00,0,0.5073,0.5896,0.5398,60
27-07-2013 22:00,0,0.507,0.59,0.5396,60
27-07-2013 23:00,0,0.5066,0.59,0.5396,60
28-07-2013 0:00,0,0.5062,0.5914,0.5395,60
28-07-2013 1:00,0,0.5059,0.5914,0.5393,60
28-07-2013 2:00,0,0.5058,0.5921,0.5392,60
28-07-2013 3:00,0,0.5058,0.5921,0.5392,60
28-07-2013 4:00,0,0.5057,0.5922,0.5392,60
28-07-2013 5:00,0,0.5056,0.5922,0.5393,60
28-07-2013 6:00,0,0.5055,0.5922,0.5393,60
