Time,Rainfall ,Soil moisture ,Ambient temp ,Depth ,,,,
6/6/2013 21:00,0,0.5656,24.7,30,,,,
6/6/2013 22:00,0,0.5661,24.7,30,,,,
6/6/2013 23:00,0,0.5661,24.7,30,,,,
6/7/2013 0:00,0,0.566,24.8,30,,,,
6/7/2013 1:00,0,0.5657,24.8,30,,,,
6/7/2013 2:00,0,0.5655,24.7,30,,,,
6/7/2013 3:00,0,0.5655,24.9,30,,,,
6/7/2013 4:00,0,0.5655,24.8,30,,,,
6/7/2013 5:00,0,0.5654,24.8,30,,,,
6/7/2013 6:00,0,0.5656,24.9,30,,,,
6/7/2013 7:00,0,0.5655,24.9,30,,,,
6/7/2013 8:00,0,0.5655,24.8,30,,,,
6/7/2013 9:00,0.2,0.5655,24.8,30,,,,
6/7/2013 10:00,0,0.5655,24.8,30,,,,
6/7/2013 11:00,0,0.5654,24.8,30,,,,
6/7/2013 12:00,0,0.5652,24.8,30,,,,
6/7/2013 13:00,0,0.565,24.8,30,,,,
6/7/2013 14:00,0,0.5645,24.8,30,,,,
6/7/2013 15:00,0,0.5647,24.8,30,,,,
6/7/2013 16:00,0,0.5648,24.7,30,,,,
6/7/2013 17:00,0,0.5656,24.7,30,,,,
6/7/2013 18:00,0,0.5659,24.8,30,,,,
6/7/2013 19:00,0,0.5659,24.8,30,,,,
6/7/2013 20:00,0,0.5657,24.8,30,,,,
6/7/2013 21:00,0,0.5665,24.8,30,,,,
6/7/2013 22:00,0,0.5665,24.8,30,,,,
6/7/2013 23:00,0,0.5665,24.9,30,,,,
6/8/2013 0:00,0,0.5662,24.9,30,,,,
6/8/2013 1:00,0,0.5661,24.9,30,,,,
6/8/2013 2:00,0,0.5661,24.9,30,,,,
6/8/2013 3:00,0,0.5658,24.9,30,,,,
6/8/2013 4:00,0,0.5659,25,30,,,,
6/8/2013 5:00,0,0.5658,25,30,,,,
6/8/2013 6:00,0,0.5658,25,30,,,,
6/8/2013 7:00,0,0.5657,25,30,,,,
6/8/2013 8:00,0.2,0.5656,25,30,,,,
6/8/2013 9:00,0,0.5653,25,30,,,,
6/8/2013 10:00,0,0.5651,25,30,,,,
6/8/2013 11:00,0,0.5648,25,30,,,,
6/8/2013 12:00,0,0.5644,25,30,,,,
6/8/2013 13:00,0,0.5641,25,30,,,,
6/8/2013 14:00,0,0.5638,25,30,,,,
6/8/2013 15:00,0,0.5652,25,30,,,,
6/8/2013 16:00,0,0.5661,25,30,,,,
6/8/2013 17:00,0,0.5661,25,30,,,,
6/8/2013 18:00,0,0.5659,25,30,,,,
6/8/2013 19:00,0,0.5657,25,30,,,,
6/8/2013 20:00,0,0.5656,25,30,,,,
6/8/2013 21:00,0,0.5655,25,30,,,,
6/8/2013 22:00,0,0.5658,25,30,,,,
6/8/2013 23:00,0,0.5661,25,30,,,,
6/9/2013 0:00,0,0.5658,25,30,,,,
6/9/2013 1:00,0,0.5656,25,30,,,,
6/9/2013 2:00,0,0.5656,25,30,,,,
6/9/2013 3:00,0,0.5656,25,30,,,,
6/9/2013 4:00,0,0.5659,25,30,,,,
6/9/2013 5:00,0,0.566,25,30,,,,
6/9/2013 6:00,0,0.566,25,30,,,,
6/9/2013 7:00,0,0.566,25,30,,,,
6/9/2013 8:00,0,0.5659,25,30,,,,
6/9/2013 9:00,0,0.5663,25,30,,,,
6/9/2013 10:00,0,0.5664,24.9,30,,,,
6/9/2013 11:00,0,0.5661,24.9,30,,,,
6/9/2013 12:00,0,0.5658,24.9,30,,,,
6/9/2013 13:00,0,0.5656,24.9,30,,,,
6/9/2013 14:00,0,0.5654,24.9,30,,,,
6/9/2013 15:00,0,0.5653,24.9,30,,,,
6/9/2013 16:00,0,0.5654,24.9,30,,,,
6/9/2013 17:00,0,0.5652,24.9,30,,,,
6/9/2013 18:00,0,0.5661,24.9,30,,,,
6/9/2013 19:00,0,0.5658,24.9,30,,,,
6/9/2013 20:00,0,0.5661,24.9,30,,,,
6/9/2013 21:00,0,0.566,24.9,30,,,,
6/9/2013 22:00,0,0.5661,24.9,30,,,,
6/9/2013 23:00,0,0.5661,24.8,30,,,,
6/10/2013 0:00,0,0.5657,24.8,30,,,,
6/10/2013 1:00,0,0.5656,24.8,30,,,,
6/10/2013 2:00,0,0.5656,24.8,30,,,,
6/10/2013 3:00,0,0.5656,24.8,30,,,,
6/10/2013 4:00,0,0.5657,24.7,30,,,,
6/10/2013 5:00,0,0.5658,24.7,30,,,,
6/10/2013 6:00,0,0.5658,24.7,30,,,,
6/10/2013 7:00,0,0.5657,24.7,30,,,,
6/10/2013 8:00,0,0.5656,24.7,30,,,,
6/10/2013 9:00,0,0.5656,24.7,30,,,,
6/10/2013 10:00,0,0.5653,24.6,30,,,,
6/10/2013 11:00,0,0.5651,24.6,30,,,,
6/10/2013 12:00,0,0.5648,24.5,30,,,,
6/10/2013 13:00,0,0.5645,24.5,30,,,,
6/10/2013 14:00,0,0.5643,24.5,30,,,,
6/10/2013 15:00,0,0.5652,24.5,30,,,,
6/10/2013 16:00,0,0.5655,24.5,30,,,,
6/10/2013 17:00,0,0.5656,24.4,30,,,,
6/10/2013 18:00,0,0.5656,24.4,30,,,,
6/10/2013 19:00,0,0.5656,24.4,30,,,,
6/10/2013 20:00,0,0.5657,24.4,30,,,,
6/10/2013 21:00,0,0.5656,24.4,30,,,,
6/10/2013 22:00,0,0.5656,24.4,30,,,,
6/10/2013 23:00,0,0.5656,24.4,30,,,,
6/11/2013 0:00,0,0.5651,24.4,30,,,,
6/11/2013 1:00,0,0.5648,24.4,30,,,,
6/11/2013 2:00,0,0.5646,24.3,30,,,,
6/11/2013 3:00,0,0.5647,24.3,30,,,,
6/11/2013 4:00,0,0.5647,24.3,30,,,,
6/11/2013 5:00,0,0.5646,24.3,30,,,,
6/11/2013 6:00,0,0.5643,24.3,30,,,,
6/11/2013 7:00,0,0.564,24.2,30,,,,
6/11/2013 8:00,0,0.5639,24.2,30,,,,
6/11/2013 9:00,0,0.5635,24.2,30,,,,
6/11/2013 10:00,0,0.5631,24.2,30,,,,
6/11/2013 11:00,0,0.5628,24.2,30,,,,
6/11/2013 12:00,0,0.5623,24.1,30,,,,
6/11/2013 13:00,0,0.5618,24.1,30,,,,
6/11/2013 14:00,0,0.5615,24,30,,,,
6/11/2013 15:00,0,0.5634,24,30,,,,
6/11/2013 16:00,0,0.5641,24,30,,,,
6/11/2013 17:00,0,0.5642,24,30,,,,
6/11/2013 18:00,0,0.5639,24,30,,,,
6/11/2013 19:00,0,0.5636,24,30,,,,
6/11/2013 20:00,0,0.5635,24,30,,,,
6/11/2013 21:00,0,0.5635,24,30,,,,
6/11/2013 22:00,0,0.5636,24,30,,,,
6/11/2013 23:00,0,0.5639,24,30,,,,
6/12/2013 0:00,0,0.5635,24,30,,,,
6/12/2013 1:00,0,0.5632,24,30,,,,
6/12/2013 2:00,0,0.563,24,30,,,,
6/12/2013 3:00,0,0.563,24,30,,,,
6/12/2013 4:00,0,0.563,24,30,,,,
6/12/2013 5:00,0,0.5632,24,30,,,,
6/12/2013 6:00,0,0.563,24,30,,,,
6/12/2013 7:00,0,0.563,24,30,,,,
6/12/2013 8:00,0,0.5626,24,30,,,,
6/12/2013 9:00,0,0.5624,24,30,,,,
6/12/2013 10:00,0,0.5622,24,30,,,,
6/12/2013 11:00,0,0.5618,24,30,,,,
6/12/2013 12:00,0,0.5613,24,30,,,,
6/12/2013 13:00,0,0.5609,23.9,30,,,,
6/12/2013 14:00,0,0.5606,23.9,30,,,,
6/12/2013 15:00,0,0.5628,23.9,30,,,,
6/12/2013 16:00,0,0.5635,23.9,30,,,,
6/12/2013 17:00,0,0.5634,23.9,30,,,,
6/12/2013 18:00,0,0.563,23.9,30,,,,
6/12/2013 19:00,0,0.5627,23.9,30,,,,
6/12/2013 20:00,0,0.5626,23.9,30,,,,
6/12/2013 21:00,0,0.5626,23.9,30,,,,
6/12/2013 22:00,0,0.5629,23.9,30,,,,
6/12/2013 23:00,0,0.5631,23.9,30,,,,
6/13/2013 0:00,0,0.563,23.9,30,,,,
6/13/2013 1:00,0,0.5626,24,30,,,,
6/13/2013 2:00,0,0.5623,24,30,,,,
6/13/2013 3:00,0,0.5626,24,30,,,,
6/13/2013 4:00,0,0.5629,24,30,,,,
6/13/2013 5:00,0,0.5629,24,30,,,,
6/13/2013 6:00,0,0.563,24,30,,,,
6/13/2013 7:00,0,0.563,24,30,,,,
6/13/2013 8:00,0,0.563,24,30,,,,
6/13/2013 9:00,0,0.5632,24,30,,,,
6/13/2013 10:00,0,0.5631,24,30,,,,
6/13/2013 11:00,0,0.5626,24,30,,,,
6/13/2013 12:00,0,0.5623,24,30,,,,
6/13/2013 13:00,0,0.5625,23.9,30,,,,
6/13/2013 14:00,0,0.5623,23.9,30,,,,
6/13/2013 15:00,0,0.5623,23.9,30,,,,
6/13/2013 16:00,0,0.563,23.9,30,,,,
6/13/2013 17:00,0,0.5631,23.9,30,,,,
6/13/2013 18:00,0,0.563,23.9,30,,,,
6/13/2013 19:00,0,0.5633,23.9,30,,,,
6/13/2013 20:00,0,0.5632,23.9,30,,,,
6/13/2013 21:00,0,0.5635,23.9,30,,,,
6/13/2013 22:00,0,0.5637,23.9,30,,,,
6/13/2013 23:00,0,0.5637,23.9,30,,,,
6/14/2013 0:00,0,0.5636,23.9,30,,,,
6/14/2013 1:00,0,0.5633,24,30,,,,
6/14/2013 2:00,0,0.5633,24,30,,,,
6/14/2013 3:00,0,0.5633,24,30,,,,
6/14/2013 4:00,0,0.5635,24,30,,,,
6/14/2013 5:00,0,0.5634,24,30,,,,
6/14/2013 6:00,0,0.5632,24,30,,,,
6/14/2013 7:00,0,0.563,24,30,,,,
6/14/2013 8:00,0,0.563,24,30,,,,
6/14/2013 9:00,0,0.5627,24,30,,,,
6/14/2013 10:00,0,0.5626,24,30,,,,
6/14/2013 11:00,0,0.5623,24,30,,,,
6/14/2013 12:00,0,0.5618,24,30,,,,
6/14/2013 13:00,0,0.5614,24,30,,,,
6/14/2013 14:00,0,0.5611,24,30,,,,
6/14/2013 15:00,0,0.5627,24,30,,,,
6/14/2013 16:00,0,0.5635,24,30,,,,
6/14/2013 17:00,0,0.5635,24,30,,,,
6/14/2013 18:00,0,0.5634,24,30,,,,
6/14/2013 19:00,0,0.5631,24,30,,,,
6/14/2013 20:00,0,0.563,24,30,,,,
6/14/2013 21:00,0,0.563,24,30,,,,
6/14/2013 22:00,0,0.5632,24,30,,,,
6/14/2013 23:00,0,0.5635,24,30,,,,
6/15/2013 0:00,0,0.5634,24,30,,,,
6/15/2013 1:00,0,0.5628,24,30,,,,
6/15/2013 2:00,0,0.5629,24,30,,,,
6/15/2013 3:00,0,0.563,24,30,,,,
6/15/2013 4:00,0,0.563,24.1,30,,,,
6/15/2013 5:00,0,0.5631,24.1,30,,,,
6/15/2013 6:00,0,0.563,24.1,30,,,,
6/15/2013 7:00,0,0.563,24.1,30,,,,
6/15/2013 8:00,0,0.5627,24.1,30,,,,
6/15/2013 9:00,0,0.5624,24.1,30,,,,
6/15/2013 10:00,0,0.5622,24.1,30,,,,
6/15/2013 11:00,0,0.5618,24,30,,,,
6/15/2013 12:00,0,0.5615,24,30,,,,
6/15/2013 13:00,0,0.5612,24,30,,,,
6/15/2013 14:00,0,0.5608,24,30,,,,
6/15/2013 15:00,0,0.5628,24,30,,,,
6/15/2013 16:00,0,0.5634,24,30,,,,
6/15/2013 17:00,0,0.5634,24,30,,,,
6/15/2013 18:00,0,0.563,24,30,,,,
6/15/2013 19:00,0,0.5629,24,30,,,,
6/15/2013 20:00,0,0.5627,24,30,,,,
6/15/2013 21:00,0,0.5628,24,30,,,,
6/15/2013 22:00,0,0.563,24.1,30,,,,
6/15/2013 23:00,0,0.5633,24.1,30,,,,
6/16/2013 0:00,0,0.5632,24.1,30,,,,
6/16/2013 1:00,0,0.563,24.1,30,,,,
6/16/2013 2:00,0,0.563,24.1,30,,,,
6/16/2013 3:00,0,0.563,24.1,30,,,,
6/16/2013 4:00,0,0.5631,24.1,30,,,,
6/16/2013 5:00,0,0.5631,24.1,30,,,,
6/16/2013 6:00,0,0.5631,24.1,30,,,,
6/16/2013 7:00,0,0.563,24.1,30,,,,
6/16/2013 8:00,0,0.5628,24.1,30,,,,
6/16/2013 9:00,0,0.5626,24.1,30,,,,
6/16/2013 10:00,0,0.5622,24.1,30,,,,
6/16/2013 11:00,0,0.562,24.1,30,,,,
6/16/2013 12:00,0,0.5617,24.1,30,,,,
6/16/2013 13:00,0,0.5611,24,30,,,,
6/16/2013 14:00,0,0.5608,24,30,,,,
6/16/2013 15:00,0,0.563,24,30,,,,
6/16/2013 16:00,0,0.5635,24,30,,,,
6/16/2013 17:00,0,0.5634,24,30,,,,
6/16/2013 18:00,0,0.5632,24,30,,,,
6/16/2013 19:00,0,0.563,24,30,,,,
6/16/2013 20:00,0,0.5629,24,30,,,,
6/16/2013 21:00,0,0.5629,24,30,,,,
6/16/2013 22:00,0,0.5632,24,30,,,,
6/16/2013 23:00,0,0.5635,24,30,,,,
6/17/2013 0:00,0,0.5635,24,30,,,,
6/17/2013 1:00,0,0.5633,24,30,,,,
6/17/2013 2:00,0,0.5632,24,30,,,,
6/17/2013 3:00,0,0.5635,24,30,,,,
6/17/2013 4:00,0,0.5639,24,30,,,,
6/17/2013 5:00,0,0.5639,24,30,,,,
6/17/2013 6:00,0,0.5638,24,30,,,,
6/17/2013 7:00,0,0.5636,24,30,,,,
6/17/2013 8:00,0,0.564,24,30,,,,
6/17/2013 9:00,0,0.5643,24,30,,,,
6/17/2013 10:00,0,0.5641,24,30,,,,
6/17/2013 11:00,0,0.5638,24,30,,,,
6/17/2013 12:00,0,0.5636,24,30,,,,
6/17/2013 13:00,0,0.5634,23.9,30,,,,
6/17/2013 14:00,0,0.5631,23.9,30,,,,
6/17/2013 15:00,0,0.563,23.9,30,,,,
6/17/2013 16:00,0,0.5629,23.9,30,,,,
6/17/2013 17:00,0,0.5629,23.9,30,,,,
6/17/2013 18:00,0,0.5631,23.9,30,,,,
6/17/2013 19:00,0,0.5631,23.9,30,,,,
6/17/2013 20:00,0,0.5633,23.9,30,,,,
6/17/2013 21:00,0,0.5634,23.9,30,,,,
6/17/2013 22:00,0,0.5634,23.9,30,,,,
6/17/2013 23:00,0,0.5635,23.9,30,,,,
6/18/2013 0:00,0,0.563,23.8,30,,,,
6/18/2013 1:00,0,0.5629,23.8,30,,,,
6/18/2013 2:00,0,0.563,23.8,30,,,,
6/18/2013 3:00,0,0.5631,23.8,30,,,,
6/18/2013 4:00,0,0.5632,23.8,30,,,,
6/18/2013 5:00,0,0.5631,23.8,30,,,,
6/18/2013 6:00,0,0.563,23.8,30,,,,
6/18/2013 7:00,0,0.563,23.8,30,,,,
6/18/2013 8:00,0,0.5629,23.8,30,,,,
6/18/2013 9:00,0,0.5628,23.8,30,,,,
6/18/2013 10:00,0,0.5627,23.7,30,,,,
6/18/2013 11:00,0,0.5626,23.7,30,,,,
6/18/2013 12:00,0,0.5624,23.7,30,,,,
6/18/2013 13:00,0,0.5622,23.7,30,,,,
6/18/2013 14:00,0,0.5621,23.7,30,,,,
6/18/2013 15:00,0,0.5619,23.7,30,,,,
6/18/2013 16:00,0,0.5618,23.7,30,,,,
6/18/2013 17:00,0,0.5622,23.7,30,,,,
6/18/2013 18:00,0,0.5619,23.6,30,,,,
6/18/2013 19:00,0,0.562,23.6,30,,,,
6/18/2013 20:00,0,0.5616,23.6,30,,,,
6/18/2013 21:00,0,0.5617,23.6,30,,,,
6/18/2013 22:00,0,0.5617,23.6,30,,,,
6/18/2013 23:00,0,0.5615,23.5,30,,,,
6/19/2013 0:00,0,0.5614,23.5,30,,,,
6/19/2013 1:00,0,0.5605,23.5,30,,,,
6/19/2013 2:00,0,0.5602,23.5,30,,,,
6/19/2013 3:00,0,0.5601,23.5,30,,,,
6/19/2013 4:00,0,0.56,23.5,30,,,,
6/19/2013 5:00,0,0.56,23.4,30,,,,
6/19/2013 6:00,0,0.5598,23.4,30,,,,
6/19/2013 7:00,0,0.5599,23.4,30,,,,
6/19/2013 8:00,0,0.5601,23.4,30,,,,
6/19/2013 9:00,0,0.5599,23.4,30,,,,
6/19/2013 10:00,0,0.5592,23.4,30,,,,
6/19/2013 11:00,0,0.559,23.3,30,,,,
6/19/2013 12:00,0,0.5588,23.3,30,,,,
6/19/2013 13:00,0,0.5585,23.2,30,,,,
6/19/2013 14:00,0,0.5583,23.2,30,,,,
6/19/2013 15:00,0,0.5586,23.2,30,,,,
6/19/2013 16:00,0,0.5589,23.2,30,,,,
6/19/2013 17:00,0,0.5596,23.2,30,,,,
6/19/2013 18:00,0,0.5594,23.2,30,,,,
6/19/2013 19:00,0,0.5593,23.1,30,,,,
6/19/2013 20:00,0,0.5596,23.1,30,,,,
6/19/2013 21:00,0,0.5596,23.1,30,,,,
6/19/2013 22:00,0,0.5592,23,30,,,,
6/19/2013 23:00,0,0.5594,23,30,,,,
6/20/2013 0:00,0,0.5592,23,30,,,,
6/20/2013 1:00,0,0.5587,23,30,,,,
6/20/2013 2:00,0,0.5586,23,30,,,,
6/20/2013 3:00,0,0.5585,23,30,,,,
6/20/2013 4:00,0,0.5584,23,30,,,,
6/20/2013 5:00,0,0.5586,23,30,,,,
6/20/2013 6:00,0,0.55863,23,30,,,,
6/20/2013 7:00,0,0.55867,23,30,,,,
6/20/2013 8:00,0,0.5587,22.9,30,,,,
6/20/2013 9:00,0,0.5587,22.9,30,,,,
6/20/2013 10:00,0,0.5589,22.9,30,,,,
6/20/2013 11:00,0,0.5589,22.9,30,,,,
6/20/2013 12:00,0,0.5584,22.9,30,,,,
6/20/2013 13:00,0,0.5583,22.9,30,,,,
6/20/2013 14:00,0,0.558,22.9,30,,,,
6/20/2013 15:00,0,0.5579,22.9,30,,,,
6/20/2013 16:00,0,0.5578,22.9,30,,,,
6/20/2013 17:00,0,0.5579,22.8,30,,,,
6/20/2013 18:00,0,0.5582,22.8,30,,,,
6/20/2013 19:00,0,0.559,22.8,30,,,,
6/20/2013 20:00,0,0.5593,22.8,30,,,,
6/20/2013 21:00,0,0.5596,22.8,30,,,,
6/20/2013 22:00,0,0.5594,22.8,30,,,,
6/20/2013 23:00,0,0.5597,22.8,30,,,,
6/21/2013 0:00,0,0.5596,22.8,30,,,,
6/21/2013 1:00,0,0.5592,22.7,30,,,,
6/21/2013 2:00,0,0.5587,22.7,30,,,,
6/21/2013 3:00,0,0.5587,22.7,30,,,,
6/21/2013 4:00,0,0.5589,22.7,30,,,,
6/21/2013 5:00,0,0.5589,22.7,30,,,,
6/21/2013 6:00,0,0.559,22.7,30,,,,
6/21/2013 7:00,0,0.5591,22.7,30,,,,
6/21/2013 8:00,0,0.5589,22.7,30,,,,
6/21/2013 9:00,0,0.5588,22.7,30,,,,
6/21/2013 10:00,0,0.5588,22.7,30,,,,
6/21/2013 11:00,0,0.5589,22.6,30,,,,
6/21/2013 12:00,0,0.5589,22.5,30,,,,
6/21/2013 13:00,0,0.5585,22.5,30,,,,
6/21/2013 14:00,0,0.5583,22.5,30,,,,
6/21/2013 15:00,0,0.5581,22.5,30,,,,
6/21/2013 16:00,0,0.5582,22.5,30,,,,
6/21/2013 17:00,0,0.5583,22.5,30,,,,
6/21/2013 18:00,0,0.5591,22.5,30,,,,
6/21/2013 19:00,0,0.5592,22.5,30,,,,
6/21/2013 20:00,0,0.5595,22.5,30,,,,
6/21/2013 21:00,0,0.5594,22.5,30,,,,
6/21/2013 22:00,0,0.5593,22.5,30,,,,
6/21/2013 23:00,0,0.5596,22.5,30,,,,
6/22/2013 0:00,0,0.5594,22.5,30,,,,
6/22/2013 1:00,0,0.5593,22.5,30,,,,
6/22/2013 2:00,0,0.5588,22.5,30,,,,
6/22/2013 3:00,0,0.5587,22.5,30,,,,
6/22/2013 4:00,0,0.5587,22.5,30,,,,
6/22/2013 5:00,0,0.5587,22.5,30,,,,
6/22/2013 6:00,0,0.5587,22.5,30,,,,
6/22/2013 7:00,0,0.5584,22.5,30,,,,
6/22/2013 8:00,0,0.5585,22.5,30,,,,
6/22/2013 9:00,0.2,0.5585,22.5,30,,,,
6/22/2013 10:00,0.2,0.5587,22.4,30,,,,
6/22/2013 11:00,0,0.5583,22.4,30,,,,
6/22/2013 12:00,0,0.558,22.4,30,,,,
6/22/2013 13:00,0,0.5579,22.4,30,,,,
6/22/2013 14:00,0,0.5574,22.4,30,,,,
6/22/2013 15:00,0,0.5571,22.4,30,,,,
6/22/2013 16:00,0,0.5577,22.4,30,,,,
6/22/2013 17:00,0,0.5585,22.4,30,,,,
6/22/2013 18:00,0,0.559,22.4,30,,,,
6/22/2013 19:00,0,0.5592,22.4,30,,,,
6/22/2013 20:00,0,0.5585,22.4,30,,,,
6/22/2013 21:00,0,0.5583,22.4,30,,,,
6/22/2013 22:00,0,0.5583,22.4,30,,,,
6/22/2013 23:00,0,0.5585,22.3,30,,,,
6/23/2013 0:00,0,0.5587,22.3,30,,,,
6/23/2013 1:00,0,0.5588,22.4,30,,,,
6/23/2013 2:00,0,0.5583,22.4,30,,,,
6/23/2013 3:00,0,0.5579,22.4,30,,,,
6/23/2013 4:00,0,0.5579,22.4,30,,,,
6/23/2013 5:00,0,0.558,22.4,30,,,,
6/23/2013 6:00,0,0.5583,22.4,30,,,,
6/23/2013 7:00,0,0.5587,22.4,30,,,,
6/23/2013 8:00,0,0.5587,22.4,30,,,,
6/23/2013 9:00,0,0.5587,22.3,30,,,,
6/23/2013 10:00,0,0.5589,22.3,30,,,,
6/23/2013 11:00,0,0.5586,22.3,30,,,,
6/23/2013 12:00,0,0.5584,22.3,30,,,,
6/23/2013 13:00,0,0.5583,22.3,30,,,,
6/23/2013 14:00,0,0.558,22.2,30,,,,
6/23/2013 15:00,0,0.5579,22.4,30,,,,
6/23/2013 16:00,0,0.5579,22.3,30,,,,
6/23/2013 17:00,0,0.5577,22.2,30,,,,
6/23/2013 18:00,0,0.5581,22.2,30,,,,
6/23/2013 19:00,0,0.5583,22.2,30,,,,
6/23/2013 20:00,0,0.5584,22.2,30,,,,
6/23/2013 21:00,0,0.5585,22.2,30,,,,
6/23/2013 22:00,0,0.5586,22.2,30,,,,
6/23/2013 23:00,0,0.5592,22.2,30,,,,
6/24/2013 0:00,0,0.5594,22.2,30,,,,
6/24/2013 1:00,0,0.5586,22.2,30,,,,
6/24/2013 2:00,0,0.5583,22.2,30,,,,
6/24/2013 3:00,0,0.5584,22.2,30,,,,
6/24/2013 4:00,0,0.5585,22.2,30,,,,
6/24/2013 5:00,0,0.5586,22.2,30,,,,
6/24/2013 6:00,0,0.5586,22.2,30,,,,
6/24/2013 7:00,0,0.5587,22.2,30,,,,
6/24/2013 8:00,0,0.5586,22.2,30,,,,
6/24/2013 9:00,0,0.5586,22.2,30,,,,
6/24/2013 10:00,0,0.5585,22.2,30,,,,
6/24/2013 11:00,0,0.5583,22.2,30,,,,
6/24/2013 12:00,0,0.5581,22.2,30,,,,
6/24/2013 13:00,0,0.5577,22.2,30,,,,
6/24/2013 14:00,0,0.5574,22.2,30,,,,
6/24/2013 15:00,0,0.5577,22.2,30,,,,
6/24/2013 16:00,0,0.5581,22.2,30,,,,
6/24/2013 17:00,0,0.5584,22.2,30,,,,
6/24/2013 18:00,0,0.5587,22.2,30,,,,
6/24/2013 19:00,0,0.5587,22.2,30,,,,
6/24/2013 20:00,0,0.559,22.2,30,,,,
6/24/2013 21:00,0,0.5593,22.2,30,,,,
6/24/2013 22:00,0,0.5592,22.2,30,,,,
6/24/2013 23:00,0,0.5593,25.3,30,,,,
6/25/2013 0:00,0,0.5594,25.3,30,,,,
6/25/2013 1:00,0,0.5591,25.3,30,,,,
6/25/2013 2:00,0,0.5587,25.3,30,,,,
6/25/2013 3:00,0,0.5587,25.4,30,,,,
6/25/2013 4:00,0,0.5587,25.4,30,,,,
6/25/2013 5:00,0,0.5586,25.3,30,,,,
6/25/2013 6:00,0,0.5587,25.3,30,,,,
6/25/2013 7:00,0,0.5586,25.4,30,,,,
6/25/2013 8:00,0,0.5583,25.4,30,,,,
6/25/2013 9:00,0,0.5584,25.4,30,,,,
6/25/2013 10:00,0,0.558,25.4,30,,,,
6/25/2013 11:00,0,0.5575,25.4,30,,,,
6/25/2013 12:00,0,0.5572,25.4,30,,,,
6/25/2013 13:00,0,0.5573,25.4,30,,,,
6/25/2013 14:00,0,0.5572,25.4,30,,,,
6/25/2013 15:00,0,0.557,25.4,30,,,,
6/25/2013 16:00,0,0.5584,25.4,30,,,,
6/25/2013 17:00,0,0.559,25.4,30,,,,
6/25/2013 18:00,0,0.5588,25.4,30,,,,
6/25/2013 19:00,0,0.5582,25.4,30,,,,
6/25/2013 20:00,0,0.5585,25.4,30,,,,
6/25/2013 21:00,0,0.5581,25.4,30,,,,
6/25/2013 22:00,0,0.5583,25.4,30,,,,
6/25/2013 23:00,0,0.5583,25.4,30,,,,
6/26/2013 0:00,0,0.5589,25.4,30,,,,
6/26/2013 1:00,0,0.5583,25.4,30,,,,
6/26/2013 2:00,0,0.5581,25.4,30,,,,
6/26/2013 3:00,0,0.5578,25.4,30,,,,
6/26/2013 4:00,0,0.5577,25.4,30,,,,
6/26/2013 5:00,0,0.5579,25.4,30,,,,
6/26/2013 6:00,0,0.5577,25.4,30,,,,
6/26/2013 7:00,0,0.5577,25.4,30,,,,
6/26/2013 8:00,0,0.5574,25.4,30,,,,
6/26/2013 9:00,0,0.5572,25.4,30,,,,
6/26/2013 10:00,0,0.5572,25.5,30,,,,
6/26/2013 11:00,0,0.5568,25.5,30,,,,
6/26/2013 12:00,0,0.5565,25.5,30,,,,
6/26/2013 13:00,0,0.5561,25.5,30,,,,
6/26/2013 14:00,0,0.5558,25.5,30,,,,
6/26/2013 15:00,0,0.5555,25.5,30,,,,
6/26/2013 16:00,0,0.5572,25.5,30,,,,
6/26/2013 17:00,0,0.5584,25.5,30,,,,
6/26/2013 18:00,0,0.5583,25.5,30,,,,
6/26/2013 19:00,0,0.5582,25.5,30,,,,
6/26/2013 20:00,0,0.558,25.5,30,,,,
6/26/2013 21:00,0,0.558,25.5,30,,,,
6/26/2013 22:00,0,0.5579,25.5,30,,,,
6/26/2013 23:00,0,0.5583,25.5,30,,,,
6/27/2013 0:00,0,0.5587,25.5,30,,,,
6/27/2013 1:00,0,0.5587,25.5,30,,,,
6/27/2013 2:00,0,0.5583,25.5,30,,,,
6/27/2013 3:00,0,0.5583,25.5,30,,,,
6/27/2013 4:00,0,0.5585,25.5,30,,,,
6/27/2013 5:00,0,0.5588,25.5,30,,,,
6/27/2013 6:00,0,0.5591,25.5,30,,,,
6/27/2013 7:00,0,0.5591,25.5,30,,,,
6/27/2013 8:00,0,0.559,25.5,30,,,,
6/27/2013 9:00,0,0.5588,25.5,30,,,,
6/27/2013 10:00,0,0.5587,25.5,30,,,,
6/27/2013 11:00,0,0.5585,25.5,30,,,,
6/27/2013 12:00,0,0.5582,25.5,30,,,,
6/27/2013 13:00,0,0.5579,25.5,30,,,,
6/27/2013 14:00,0,0.5575,25.5,30,,,,
6/27/2013 15:00,0,0.5573,25.5,30,,,,
6/27/2013 16:00,0,0.5589,25.5,30,,,,
6/27/2013 17:00,0,0.5599,25.5,30,,,,
6/27/2013 18:00,0,0.5598,25.5,30,,,,
6/27/2013 19:00,0,0.5596,25.5,30,,,,
6/27/2013 20:00,0,0.5594,25.5,30,,,,
6/27/2013 21:00,0,0.5594,25.5,30,,,,
6/27/2013 22:00,0,0.5593,25.5,30,,,,
6/27/2013 23:00,0,0.5598,25.5,30,,,,
6/28/2013 0:00,0,0.5602,25.6,30,,,,
6/28/2013 1:00,0,0.5603,25.6,30,,,,
6/28/2013 2:00,0,0.56,25.6,30,,,,
